Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 10/26  14:00:00,247.775601427,38.1752062058,95.8599185682,0.0,32.1804615127,55.9779621605,216.35263805,0.00194669270515,66.8089,149.541791357
 10/26  15:00:00,247.680706565,38.1934394524,95.7399597483,0.0,32.1804615127,55.9779621605,225.937241408,0.0,75.1392,150.798041408
 10/26  16:00:00,278.273709331,38.0399711935,97.2846798095,0.0,32.1804615127,60.9114621605,207.367589037,0.0,91.7998,115.567789037
 10/26  17:00:00,316.511508798,37.4726285082,101.696043159,0.0,32.1804615127,77.5397301883,221.683187541,0.930233075901,49.9818,170.771154465
 10/26  18:00:00,384.46759549,37.5255180653,102.737567896,0.0,77.122965704,86.2600435998,367.669833841,1.56640061398,49.9818,316.121633227
 10/26  19:00:00,394.619414268,37.5369218367,103.056763242,0.0,102.647051061,80.1663183927,262.065538776,1.86437142673,33.3212,226.879967349
 10/26  20:00:00,419.749073145,37.5105340599,103.128086175,0.0,115.40909374,92.7192997104,266.103326938,2.30473825122,33.3212,230.477388686
 10/26  21:00:00,395.147643541,37.5619733044,102.286196872,0.0,102.647051061,94.1340635361,369.174473865,4.17219817254,24.9909,340.011375693
 10/26  22:00:00,330.496550813,37.6198911003,104.447070021,0.0,77.122965704,65.871452062,276.187312219,7.28256715594,16.6606,252.244145064
 10/26  23:00:00,264.912654184,37.5606607325,107.314339624,0.0,38.286128036,48.4199368926,162.938945612,12.5243543004,8.3303,142.084291311
 10/26  24:00:00,161.856460166,32.7483518292,47.4549131495,0.0,25.5240853573,30.610668775,135.057381292,16.4406824079,3.33212,115.284578884
 10/27  01:00:00,163.517419874,32.7483518292,56.4805941061,0.0,19.418418834,29.3649097162,109.062513638,24.871123829,3.33212,80.8592698085
 10/27  02:00:00,166.444267536,33.5080731306,66.5145546118,0.0,12.7620426787,28.1191506574,108.351420763,17.9320124194,3.33212,87.087288344
 10/27  03:00:00,163.053074643,34.267794432,62.3322290671,0.0,12.7620426787,28.1191506574,112.920719866,22.4897502198,3.33212,87.0988496462
 10/27  04:00:00,164.569012552,34.267794432,56.6585957152,0.0,12.7620426787,28.1191506574,136.410595139,24.1884844722,3.33212,108.889990666
 10/27  05:00:00,195.314777157,33.5080731306,60.6088977608,0.0,25.5240853573,30.610668775,227.199118048,22.2897477391,8.3303,196.579070309
 10/27  06:00:00,332.155312803,36.3950140759,96.6203957288,0.0,51.0481707146,78.1489452969,373.139007692,18.7079927868,16.6606,337.770414905
 10/27  07:00:00,391.072529709,37.3746081625,105.58844289,0.0,64.3609230253,109.708623606,498.023065325,23.0412951306,24.9909,449.990870194
 10/27  08:00:00,338.292520815,37.3210025116,103.708644312,0.0,51.0481707146,80.7689615957,394.704182865,16.2659692295,33.3212,345.117013635
 10/27  09:00:00,310.41442403,37.8968948302,103.790146505,0.0,51.0481707146,71.0224615957,341.453936408,7.96948263779,66.8089,266.675553771
 10/27  10:00:00,264.386717071,37.982476565,106.181514432,0.0,32.1804615127,65.7244621605,294.627830352,4.64194630163,83.4695,206.51638405
 10/27  11:00:00,266.83629475,38.0304599438,107.42578119,0.0,32.1804615127,65.7244621605,239.815251965,2.19986242132,83.4695,154.145889544
 10/27  12:00:00,266.069249348,38.067604556,106.988011556,0.0,32.1804615127,65.7244621605,239.022976114,1.61089919417,83.4695,153.942576919
 10/27  13:00:00,253.161827833,38.1029512141,103.774381008,0.0,32.1804615127,55.9779621605,228.990837415,0.111202346653,75.1392,153.740435069
 10/27  14:00:00,253.185368528,38.1305331693,104.050147465,0.0,32.1804615127,55.9779621605,221.016041431,0.663718407525,66.8089,153.543423023
 10/27  15:00:00,254.073376807,38.1531860385,104.722570144,0.0,32.1804615127,55.9779621605,225.924755293,1.48607606167,75.1392,149.299479231
 10/27  16:00:00,285.116123749,37.8731773073,106.976552982,0.0,32.1804615127,60.9114621605,207.729332286,0.579496940738,91.7998,115.350035345
 10/27  17:00:00,319.778943336,37.3616516387,107.377399553,0.0,32.1804615127,77.5397301883,228.174610144,2.79332582105,49.9818,175.399484323
 10/27  18:00:00,386.552580515,37.406467231,106.266991897,0.0,77.122965704,86.2600435998,363.182536766,5.04361179643,49.9818,308.15712497
 10/27  19:00:00,396.256124799,37.360920002,106.292459963,0.0,102.647051061,80.1663183927,275.850167021,8.23577694126,33.3212,234.29319008
 10/27  20:00:00,420.888767114,37.3490055598,105.624229412,0.0,115.40909374,92.7192997104,269.947231204,10.316215992,33.3212,226.309815212
 10/27  21:00:00,396.374677998,37.4437022138,104.479865856,0.0,102.647051061,94.1340635361,372.837119806,10.8905477706,24.9909,336.955672035
 10/27  22:00:00,331.583528684,37.5292782066,105.891691142,0.0,77.122965704,65.871452062,285.286794192,12.6454785836,16.6606,255.980715609
 10/27  23:00:00,265.529930393,37.4934166649,107.903891654,0.0,38.286128036,48.4199368926,166.305306486,12.6709201854,8.3303,145.304086301
 10/27  24:00:00,151.095477371,32.7483518292,36.7978012051,0.0,25.5240853573,30.610668775,117.151197309,4.91386036683,3.33212,108.905216943
 10/28  01:00:00,165.183211817,32.7483518292,48.7004261122,0.0,27.7269238854,30.610668775,95.2735598712,4.85504824861,3.33212,87.0863916226
 10/28  02:00:00,159.316829005,33.5080731306,59.4202202139,0.0,12.7620426787,28.1191506574,97.6138342517,7.18066580263,3.33212,87.101048449
 10/28  03:00:00,156.848556614,34.267794432,56.0936579555,0.0,12.7620426787,28.1191506574,104.276941817,14.8248990673,3.33212,86.1199227494
 10/28  04:00:00,170.676597246,35.0275157334,62.6336480303,0.0,12.7620426787,28.1191506574,135.967541559,22.6841844934,3.33212,109.951237066
 10/28  05:00:00,155.960252803,32.7483518292,38.1878816986,0.0,12.7620426787,28.1191506574,173.566408284,19.9078305549,8.3303,145.328277729
 10/28  06:00:00,297.776773889,36.5469583361,94.9906672036,0.0,42.6918050922,54.3732441037,230.367034346,16.2529404355,16.6606,197.453493911
 10/28  07:00:00,346.489211119,37.4495240815,107.144428468,0.0,42.6918050922,86.1019271793,382.101007826,20.7977959628,24.9909,336.312311863
 10/28  08:00:00,377.362179186,37.3717017534,105.13313546,0.0,57.6566862989,112.030105488,532.757016717,15.2849888383,33.3212,484.150827879
 10/28  09:00:00,331.383376854,37.8826017538,105.387116397,0.0,57.6566862989,83.6599452969,425.789951149,10.0911483883,66.8089,348.889902761
 10/28  10:00:00,279.155708525,37.969932964,107.338788862,0.0,42.6918050922,68.9656133826,352.065871859,9.46318329924,83.4695,259.13318856
 10/28  11:00:00,268.805432004,38.0588942861,105.045393531,0.0,34.9340096728,67.7198543238,303.606881517,5.81578273959,83.4695,214.321598778
 10/28  12:00:00,268.691761275,38.1009043437,105.730629189,0.0,34.9340096728,67.7198543238,244.989849007,7.14057535413,83.4695,154.379773653
 10/28  13:00:00,260.142139752,38.0877436476,107.036929506,0.0,34.9340096728,57.9733543238,239.316258544,10.0143141993,75.1392,154.162744345
 10/28  14:00:00,260.060622743,38.1165608067,106.773308924,0.0,34.9340096728,57.9733543238,228.695282655,7.91810890296,66.8089,153.968273752
 10/28  15:00:00,258.505680737,38.1453509438,104.856174877,0.0,34.9340096728,57.9733543238,232.607180888,3.50034951688,75.1392,153.967631371
 10/28  16:00:00,288.597363209,37.8503062042,106.106602872,0.0,34.9340096728,62.9068543238,219.122936999,5.14209658219,91.7998,122.181040417
 10/28  17:00:00,315.811615075,37.358812728,106.51355334,0.0,34.9340096728,72.2186844194,207.716358351,14.7032696492,49.9818,143.031288702
 10/28  18:00:00,397.139969987,37.4335892594,107.62393813,0.0,87.0357390804,86.2600435998,243.748835956,19.27663272,49.9818,174.490403236
 10/28  19:00:00,394.288116272,37.3191100539,107.464217173,0.0,102.000620287,77.6748002752,291.33127744,23.9503749945,33.3212,234.059702445
 10/28  20:00:00,404.614358856,37.3066796375,106.608187949,0.0,102.000620287,88.9820225341,287.460840071,27.7533007433,33.3212,226.386339328
 10/28  21:00:00,394.957545714,37.3267752044,106.773821894,0.0,102.000620287,91.6425454185,290.668107392,32.5286673591,24.9909,233.148540033
 10/28  22:00:00,341.392596739,37.3203399026,106.417622523,0.0,87.0357390804,65.871452062,385.454334057,32.5380386366,16.6606,336.25569542
 10/28  23:00:00,252.885896225,37.3066796375,91.6530711866,0.0,42.6918050922,48.4199368926,241.875183275,36.6438917899,8.3303,196.900991485
 10/28  24:00:00,157.957863449,32.7483518292,41.4309479315,0.0,27.7269238854,30.610668775,142.740044082,30.4743988425,3.33212,108.93352524
 10/29  01:00:00,170.353750483,32.7483518292,44.5986380621,0.0,34.4311606118,33.1021868926,124.736276596,34.2038805017,3.33212,87.2002760941
 10/29  02:00:00,151.682943708,32.7483518292,43.3948504761,0.0,19.466279405,30.610668775,131.777505898,41.2448287801,3.33212,87.2005571178
 10/29  03:00:00,150.779160501,32.7483518292,42.4866579414,0.0,19.466279405,30.610668775,129.166195864,38.6200323649,3.33212,87.2140434989
 10/29  04:00:00,159.327076987,32.7483518292,44.4459111387,0.0,19.466279405,30.610668775,150.828453233,32.1517799561,3.33212,115.344553277
 10/29  05:00:00,174.044454353,32.7483518292,46.9284773999,0.0,19.466279405,30.610668775,176.298910985,27.0780341076,8.3303,140.890576878
 10/29  06:00:00,259.209156059,36.2430698156,57.1267163133,0.0,42.6918050922,54.3732441037,242.901753444,23.1807424681,16.6606,203.060410976
 10/29  07:00:00,334.402511325,37.6051747815,86.0825955863,0.0,49.3960418185,88.5934452969,391.60603083,30.1067877071,24.9909,336.508343122
 10/29  08:00:00,374.174790389,37.3892458771,102.264817841,0.0,57.6566862989,112.030105488,541.231462233,23.2389379776,33.3212,484.671324255
 10/29  09:00:00,316.493212997,37.8981232593,99.5941107953,0.0,50.9524495726,81.1684271793,425.739788187,9.24420147232,66.8089,349.686686715
 10/29  10:00:00,273.078506748,38.1418500598,100.547823628,0.0,42.6918050922,68.9656133826,355.884534609,5.14687908133,83.4695,267.268155528
 10/29  11:00:00,269.433430275,38.1519252256,100.182882645,0.0,38.286128036,68.9656133826,293.754105104,3.04294852578,83.4695,207.241656578
 10/29  12:00:00,269.121405097,38.1828322377,100.133791234,0.0,38.286128036,68.9656133826,238.207545744,0.72619704378,83.4695,154.0118487
 10/29  13:00:00,250.262597331,38.1148054654,100.230000656,0.0,31.5818913096,56.727595265,229.485676566,0.346552669758,75.1392,153.999923896
 10/29  14:00:00,249.104743253,38.1451710129,98.9260491826,0.0,31.5818913096,56.727595265,220.68962121,0.275148348879,66.8089,153.605572861
 10/29  15:00:00,249.511623449,38.171854015,99.3018133797,0.0,31.5818913096,56.727595265,228.898898117,0.164647854375,75.1392,153.595050262
 10/29  16:00:00,279.990319978,37.8772974461,101.126585956,0.0,31.5818913096,61.661095265,207.904205331,0.520488579679,91.7998,115.583916752
 10/29  17:00:00,310.687533043,37.3466569317,105.493694523,0.0,31.5818913096,70.9729253606,201.504638593,5.60034526724,49.9818,145.922493325
 10/29  18:00:00,387.063951806,37.3701927432,106.737791309,0.0,80.3315023541,83.7685254822,233.696352806,12.3484880833,49.9818,171.366064723
 10/29  19:00:00,393.22841453,37.3096871441,106.435514112,0.0,102.000620287,77.6748002752,284.720100179,17.5967385715,33.3212,233.802161608
 10/29  20:00:00,411.966755157,37.3066796375,104.557588934,0.0,108.704857014,91.4735406516,276.526507825,17.377002288,33.3212,225.828305537
 10/29  21:00:00,384.692047372,37.3494859465,105.447914526,0.0,95.2963835608,89.1510273009,270.780487751,19.306000748,24.9909,226.483587003
 10/29  22:00:00,330.707168002,37.3431791691,105.005334568,0.0,80.3315023541,63.3799339444,380.885284858,28.8083253235,16.6606,335.416359534
 10/29  23:00:00,246.045590773,37.3256874757,84.9786738609,0.0,42.6918050922,48.4199368926,240.241525639,35.4850914412,8.3303,196.426134197
 10/29  24:00:00,182.054105373,32.7483518292,56.1875740569,0.0,34.4311606118,33.1021868926,153.396331609,34.5524211665,3.33212,115.511790442
 10/30  01:00:00,160.572173712,32.7483518292,53.5399471179,0.0,19.418418834,29.3649097162,118.560238802,28.1145477282,3.33212,87.1135710743
 10/30  02:00:00,150.464209195,32.7483518292,51.3651433897,0.0,12.7620426787,28.1191506574,116.05575142,25.6043076135,3.33212,87.1193238069
 10/30  03:00:00,147.634125982,32.7483518292,48.5074850697,0.0,12.7620426787,28.1191506574,112.650251005,28.4318620011,3.33212,80.8862690038
 10/30  04:00:00,154.566002183,32.7483518292,48.8666659115,0.0,12.7620426787,28.1191506574,142.99753008,24.2709914003,3.33212,115.39441868
 10/30  05:00:00,192.32700679,35.0275157334,56.7443556599,0.0,25.5240853573,30.610668775,226.096418783,20.9900869347,8.3303,196.776031848
 10/30  06:00:00,322.2406307,35.4833485142,88.4099573045,0.0,51.0481707146,78.1489452969,371.924690822,18.5148567961,16.6606,336.749234026
 10/30  07:00:00,389.121146866,37.3422384349,104.643801442,0.0,64.3609230253,109.708623606,502.156328021,24.9677279204,24.9909,452.197700101
 10/30  08:00:00,338.796836617,37.3270671276,105.165607641,0.0,51.0481707146,80.7689615957,406.851937121,26.8455029067,33.3212,346.685234214
 10/30  09:00:00,306.524578453,37.8970880483,99.8582924923,0.0,51.0481707146,71.0224615957,344.355240099,10.5395522256,66.8089,267.006787874
 10/30  10:00:00,258.964401805,38.0122269481,100.226145839,0.0,32.1804615127,65.7244621605,293.797958911,3.64763941496,83.4695,206.680819496
 10/30  11:00:00,259.449216274,38.0870941928,99.7384995755,0.0,32.1804615127,65.7244621605,246.295248845,2.15534679364,83.4695,160.670402052
 10/30  12:00:00,257.347762394,38.1557505777,97.9764288576,0.0,32.1804615127,65.7244621605,239.05434554,1.26533821109,83.4695,154.319507329
 10/30  13:00:00,246.740835448,38.2155745208,95.9093583034,0.0,32.1804615127,55.9779621605,227.137925579,0.0146925734846,75.1392,151.984033005
 10/30  14:00:00,248.413600361,38.2379308706,97.9012664493,0.0,32.1804615127,55.9779621605,215.61403414,0.0125488015049,66.8089,148.792585338
 10/30  15:00:00,246.629441163,38.2204115153,96.8339676722,0.0,32.1804615127,55.9779621605,228.781431096,0.00364124671065,75.1392,153.638589849
 10/30  16:00:00,276.738400099,37.9633151875,98.1581149234,0.0,32.1804615127,60.9114621605,207.571490138,0.142825035583,91.7998,115.628865102
 10/30  17:00:00,316.369739804,37.3953349326,103.574491927,0.0,32.1804615127,77.5397301883,225.212853393,4.28590075508,49.9818,170.945152638
 10/30  18:00:00,385.58170669,37.4204674209,105.691570666,0.0,77.122965704,86.2600435998,378.6066185,11.8104445988,49.9818,316.814373902
 10/30  19:00:00,396.513886997,37.3703778163,106.68056098,0.0,102.647051061,80.1663183927,283.880763522,19.4399222599,33.3212,231.119641262
 10/30  20:00:00,420.668868515,37.3497640389,105.631608177,0.0,115.40909374,92.7192997104,286.413683219,23.1097223759,33.3212,229.982760843
 10/30  21:00:00,396.468909522,37.4296029579,105.038085224,0.0,102.647051061,94.1340635361,390.761021101,28.5068775344,24.9909,337.263243566
 10/30  22:00:00,331.285935415,37.4966458106,106.410961615,0.0,77.122965704,65.871452062,311.962568894,38.7285916514,16.6606,256.573377242
 10/30  23:00:00,239.203471167,37.4476928502,82.5582628506,0.0,38.286128036,48.4199368926,198.682180858,44.9573871969,8.3303,145.394493661
 10/30  24:00:00,184.343485436,32.7483518292,69.84744913,0.0,25.5240853573,30.610668775,157.705246113,39.0225145029,3.33212,115.35061161
 10/31  01:00:00,168.662569824,32.7483518292,61.5613939592,0.0,19.418418834,29.3649097162,116.224922603,31.9986381698,3.33212,80.8941644331
 10/31  02:00:00,153.973955448,32.7483518292,54.8312873084,0.0,12.7620426787,28.1191506574,117.325740942,26.8723424602,3.33212,87.1212784817
 10/31  03:00:00,149.010368577,32.7483518292,49.8984117893,0.0,12.7620426787,28.1191506574,113.750203837,23.2963340588,3.33212,87.121749778
 10/31  04:00:00,156.222326278,32.7483518292,49.91344346,0.0,12.7620426787,28.1191506574,139.374677981,20.6824412552,3.33212,115.360116726
 10/31  05:00:00,191.919057908,35.0275157334,55.7137030285,0.0,25.5240853573,30.610668775,224.030496309,18.874129322,8.3303,196.826066987
 10/31  06:00:00,320.308336745,35.1794599936,86.0761705885,0.0,51.0481707146,78.1489452969,371.244950662,17.6325722374,16.6606,336.951778425
 10/31  07:00:00,389.842848724,37.33678569,104.20812021,0.0,64.3609230253,109.708623606,519.391244374,45.6128570852,24.9909,448.787487289
 10/31  08:00:00,338.579207989,37.3072183321,104.191311754,0.0,51.0481707146,80.7689615957,419.376030804,35.8675377952,33.3212,350.187293008
 10/31  09:00:00,309.647912745,37.8994403797,103.416919916,0.0,51.0481707146,71.0224615957,351.326125117,17.4138460135,66.8089,267.103379103
 10/31  10:00:00,260.530882092,37.9847370844,102.303507835,0.0,32.1804615127,65.7244621605,297.036176425,6.79122313033,83.4695,206.775453294
 10/31  11:00:00,263.537420312,38.0333905918,104.555395888,0.0,32.1804615127,65.7244621605,242.346047764,4.61331166955,83.4695,154.263236095
 10/31  12:00:00,262.933345924,38.0688153489,104.637318205,0.0,32.1804615127,65.7244621605,244.143627795,4.70570866095,83.4695,155.968419134
 10/31  13:00:00,252.985864988,38.1017347277,103.928809797,0.0,32.1804615127,55.9779621605,228.703439413,1.6018731524,75.1392,151.962366261
 10/31  14:00:00,255.316856027,38.1295423752,105.970541061,0.0,32.1804615127,55.9779621605,222.351052071,1.87105866945,66.8089,153.671093402
 10/31  15:00:00,255.472890793,38.1572835381,106.692252406,0.0,32.1804615127,55.9779621605,234.103708932,5.3013070033,75.1392,153.663201929
 10/31  16:00:00,268.225709855,37.8627112739,91.0844585768,0.0,32.1804615127,60.9114621605,218.804690369,11.3604100813,91.7998,115.644480288
 10/31  17:00:00,314.139654087,37.3394748695,102.451334578,0.0,32.1804615127,77.5397301883,233.000802384,12.0240358617,49.9818,170.994966522
 10/31  18:00:00,389.29344064,37.3891350706,106.540753139,0.0,77.122965704,86.2600435998,377.201476714,10.2319968619,49.9818,316.987679853
 10/31  19:00:00,395.920985273,37.337851241,105.779877557,0.0,102.647051061,80.1663183927,272.59589986,7.23815695585,33.3212,232.036542904
