Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 10/19  24:00:00,860.846018357,96.5369833293,454.101489271,0.0,46.0930336215,113.312780494,482.675516183,459.600566842,5.66466996096,17.4102793804
 10/20  01:00:00,868.404704439,96.5369833293,454.459962518,0.0,46.0930336215,113.312780494,478.097760031,463.719079534,5.66466996096,8.71401053558
 10/20  02:00:00,881.948747698,96.5369833293,463.48185474,0.0,46.0930336215,113.312780494,489.033412792,465.958646451,5.66466996096,17.4100963797
 10/20  03:00:00,870.526635649,96.5369833293,453.096818378,0.0,46.0930336215,113.312780494,493.94716748,470.871762032,5.66466996096,17.4107354874
 10/20  04:00:00,933.839658262,96.5369833293,432.734300713,0.0,100.150657288,148.969399434,469.365232481,454.987133711,5.66466996096,8.71342880986
 10/20  05:00:00,921.610421483,97.0672442614,423.01493804,0.0,100.150657288,149.894399434,734.779061665,703.208962549,14.1616749024,17.4084242131
 10/20  06:00:00,1147.65850096,99.1227820796,421.21927581,0.0,176.471037341,302.612436532,545.707497084,499.974849732,28.3233498048,17.4092975469
 10/20  07:00:00,1255.56385471,100.799173338,409.064677144,0.0,243.2593065,310.10971186,519.142385069,459.084050177,42.4850247072,17.5733101845
 10/20  08:00:00,1281.78593223,101.455930175,411.248292152,0.0,243.2593065,310.10971186,530.441187348,438.488201614,56.6466996096,35.3062861246
 10/20  09:00:00,1341.77611434,102.154633571,441.707499491,0.0,243.2593065,302.612436532,481.853860271,412.785837107,42.4850247072,26.5829984567
 10/20  10:00:00,1434.2224945,102.77066275,519.62312322,0.0,243.2593065,310.10971186,498.387348465,383.021172072,70.808374512,44.5578018816
 10/20  11:00:00,1486.08932823,103.289272145,557.52597019,0.0,243.2593065,310.10971186,477.495613251,368.996597821,70.808374512,37.6906409175
 10/20  12:00:00,1409.26778843,103.680320948,518.760472914,0.0,243.2593065,310.10971186,479.280685304,366.022460022,70.808374512,42.4498507705
 10/20  13:00:00,1457.79525805,103.890805451,528.724602729,0.0,243.2593065,302.612436532,459.13494806,366.773749744,56.6466996096,35.7144987059
 10/20  14:00:00,1433.77015491,104.451629081,502.04869697,0.0,243.2593065,302.612436532,443.301052722,356.243696717,42.4850247072,44.5723312985
 10/20  15:00:00,1396.09943879,104.513841361,469.455640494,0.0,243.2593065,302.612436532,453.061891006,360.843828506,56.6466996096,35.5713628908
 10/20  16:00:00,1476.41723227,104.940193798,539.438536562,0.0,243.2593065,310.10971186,472.951554338,361.438759789,84.9700494144,26.5427451348
 10/20  17:00:00,1445.66721916,105.301170377,506.136312593,0.0,243.2593065,310.10971186,474.026432274,362.78750343,84.9700494144,26.2688794291
 10/20  18:00:00,1139.67291644,96.5369833293,465.562227288,0.0,166.938926447,199.110933808,471.958615307,369.529637442,84.9700494144,17.4589284509
 10/20  19:00:00,1126.29772999,96.5369833293,450.969922045,0.0,166.938926447,191.61365848,453.451940867,379.346758149,56.6466996096,17.4584831078
 10/20  20:00:00,986.834088658,96.5369833293,445.02241799,0.0,100.150657288,124.558693486,496.741102977,422.636330726,56.6466996096,17.4580726419
 10/20  21:00:00,937.847546905,96.5369833293,429.926014836,0.0,100.150657288,124.558693486,484.122262658,432.920780242,42.4850247072,8.71645770858
 10/20  22:00:00,868.375701152,96.5369833293,422.086291472,0.0,46.0930336215,124.558693486,498.699165004,452.966535921,28.3233498048,17.4092792782
 10/20  23:00:00,857.132564264,96.5369833293,409.739598948,0.0,46.0930336215,124.558693486,493.047731177,461.476207848,14.1616749024,17.4098484265
 10/20  24:00:00,858.587766459,96.5369833293,434.050442293,0.0,46.0930336215,113.312780494,478.171113021,463.790562053,5.66466996096,8.71588100693
 10/21  01:00:00,830.571254001,96.5369833293,402.641630164,0.0,46.0930336215,113.312780494,495.045904672,471.970103832,5.66466996096,17.4111308791
 10/21  02:00:00,797.360526332,96.5369833293,363.092000109,0.0,46.0930336215,113.312780494,501.806691979,478.732911125,5.66466996096,17.4091108936
 10/21  03:00:00,780.764931368,96.5369833293,347.118805996,0.0,46.0930336215,113.312780494,499.067916505,484.687729658,5.66466996096,8.71551688543
 10/21  04:00:00,766.769087875,96.5369833293,325.698462594,0.0,55.6251445156,113.312780494,502.792977599,479.718160233,5.66466996096,17.4101474045
 10/21  05:00:00,761.79113227,96.5369833293,325.949936336,0.0,55.6251445156,113.312780494,506.227283661,483.351014658,14.1616749024,8.71459410087
 10/21  06:00:00,835.345379803,96.5369833293,331.596030391,0.0,65.1572554096,176.889270242,471.48711189,425.752639051,28.3233498048,17.4111230341
 10/21  07:00:00,958.905569018,96.8632961498,332.068512457,0.0,109.682768182,220.96816451,772.209606315,712.312779787,42.4850247072,17.4118018208
 10/21  08:00:00,982.305707098,96.858281997,353.915115136,0.0,109.682768182,220.96816451,642.651434559,568.503644363,56.6466996096,17.501090586
 10/21  09:00:00,1135.09974219,97.4609019512,403.42875488,0.0,131.945524568,266.955817592,582.899758954,514.05192668,42.4850247072,26.3628075669
 10/21  10:00:00,1197.55779161,97.6763914189,461.949601474,0.0,131.945524568,274.45309292,580.637578634,483.344744214,70.808374512,26.484459908
 10/21  11:00:00,1276.26267258,97.9406096027,538.153821733,0.0,131.945524568,274.45309292,559.936472464,462.648583804,70.808374512,26.4795141481
 10/21  12:00:00,1260.53361128,98.1199173049,552.636800492,0.0,131.945524568,274.45309292,553.196229917,447.090409325,70.808374512,35.2974460795
 10/21  13:00:00,1263.64519635,98.3018051499,561.452174275,0.0,131.945524568,266.955817592,519.723049652,436.599492274,56.6466996096,26.4768577679
 10/21  14:00:00,1269.17863388,98.3915067039,566.200939656,0.0,131.945524568,266.955817592,496.769730286,427.808177839,42.4850247072,26.4765277404
 10/21  15:00:00,1185.90533087,96.5369833293,568.561350033,0.0,109.682768182,212.545889182,422.930131281,330.989091409,56.6466996096,35.2943402619
 10/21  16:00:00,1195.10847423,96.5369833293,571.588359171,0.0,109.682768182,220.04316451,449.340195237,337.891473336,84.9700494144,26.4786724864
 10/21  17:00:00,1149.55981216,96.5369833293,574.045716198,0.0,109.682768182,220.04316451,444.905970839,333.59330823,84.9700494144,26.3426131943
 10/21  18:00:00,1111.54192122,96.5369833293,575.538427318,0.0,100.150657288,199.110933808,470.463424626,376.777474291,84.9700494144,8.71590092132
 10/21  19:00:00,1116.29489264,96.5369833293,576.636531162,0.0,100.150657288,191.61365848,461.48957033,387.432001284,56.6466996096,17.4108694368
 10/21  20:00:00,1004.97867578,96.5369833293,574.582301847,0.0,55.6251445156,124.558693486,499.398287617,434.036643317,56.6466996096,8.71494469095
 10/21  21:00:00,996.954010717,96.5369833293,573.147366685,0.0,55.6251445156,124.558693486,501.31887385,441.422004741,42.4850247072,17.411844402
 10/21  22:00:00,987.587944506,96.5369833293,574.941297474,0.0,46.0930336215,124.558693486,502.271589501,456.538625195,28.3233498048,17.4096145012
 10/21  23:00:00,990.069693214,96.5369833293,576.329176519,0.0,46.0930336215,124.558693486,484.617319211,461.741306537,14.1616749024,8.71433777161
 10/21  24:00:00,996.215154409,96.5369833293,572.350333128,0.0,46.0930336215,113.312780494,488.945433633,465.870058704,5.66466996096,17.4107049683
 10/22  01:00:00,974.061721899,96.5369833293,570.201794071,0.0,34.9616554283,113.312780494,493.173182113,470.096801328,5.66466996096,17.4117108244
 10/22  02:00:00,965.492335174,96.5369833293,575.69581642,0.0,34.9616554283,113.312780494,488.367153788,473.989007197,5.66466996096,8.7134766295
 10/22  03:00:00,963.025373299,96.5369833293,578.77417287,0.0,34.9616554283,113.312780494,500.605758412,477.530962055,5.66466996096,17.410126396
 10/22  04:00:00,968.014592665,96.5369833293,582.294627315,0.0,44.4937663224,113.312780494,492.60482627,469.529274568,5.66466996096,17.4108817416
 10/22  05:00:00,967.579296219,96.5369833293,583.850113848,0.0,44.4937663224,113.312780494,496.048923316,473.170792315,14.1616749024,8.71645609832
 10/22  06:00:00,1038.09161673,96.5369833293,582.394972389,0.0,54.0258772165,176.889270242,459.23144247,413.496069343,28.3233498048,17.4120233224
 10/22  07:00:00,990.372624076,96.5369833293,525.142210092,0.0,54.0258772165,184.38654557,473.416567682,413.521685456,42.4850247072,17.4098575189
 10/22  08:00:00,967.130626942,96.5369833293,430.482600284,0.0,65.1572554096,220.04316451,475.697105326,401.56394756,56.6466996096,17.4864581564
 10/22  09:00:00,998.300620037,96.5369833293,463.579706855,0.0,65.1572554096,212.545889182,442.611436114,382.55985946,42.4850247072,17.5665519468
 10/22  10:00:00,1096.0664187,96.5369833293,543.349530025,0.0,65.1572554096,220.04316451,473.664165802,367.586818161,70.808374512,35.2689731286
 10/22  11:00:00,1115.08695539,96.5369833293,557.089793547,0.0,65.1572554096,220.04316451,465.236514727,367.969462027,70.808374512,26.4586781882
 10/22  12:00:00,1002.00074822,96.5369833293,452.233841941,0.0,65.1572554096,220.04316451,478.845535821,381.57948053,70.808374512,26.4576807786
 10/22  13:00:00,1010.25217492,96.5369833293,460.40112779,0.0,65.1572554096,212.545889182,464.046886999,380.943712071,56.6466996096,26.4564753179
 10/22  14:00:00,1043.88644077,96.5369833293,487.01691186,0.0,65.1572554096,212.545889182,434.998473623,366.058606257,42.4850247072,26.4548426583
 10/22  15:00:00,1016.76569472,96.5369833293,464.678380491,0.0,65.1572554096,212.545889182,469.632479167,377.716117585,56.6466996096,35.2696619728
 10/22  16:00:00,974.204407955,96.5369833293,450.987589714,0.0,65.1572554096,220.04316451,498.155770363,386.726337841,84.9700494144,26.4593831083
 10/22  17:00:00,937.795090763,96.5369833293,455.679170939,0.0,54.0258772165,184.38654557,514.651311896,403.346783561,84.9700494144,26.3344789204
 10/22  18:00:00,935.400009313,96.5369833293,464.301610733,0.0,44.4937663224,163.454314868,534.607453257,440.921600646,84.9700494144,8.71580319732
 10/22  19:00:00,922.459140826,96.5369833293,453.06738135,0.0,44.4937663224,155.95703954,524.586952372,450.529464558,56.6466996096,17.4107882041
 10/22  20:00:00,866.652439054,96.5369833293,432.810595951,0.0,44.4937663224,124.558693486,555.36483629,490.003192549,56.6466996096,8.71494413168
 10/22  21:00:00,856.381553464,96.5369833293,423.258305463,0.0,44.4937663224,124.558693486,558.259350133,498.362433552,42.4850247072,17.4118918739
 10/22  22:00:00,836.474802148,96.5369833293,410.424607251,0.0,34.9616554283,124.558693486,563.731355893,517.998035981,28.3233498048,17.4099701078
 10/22  23:00:00,834.262484686,96.5369833293,401.340340095,0.0,34.9616554283,124.558693486,548.360201137,525.484078654,14.1616749024,8.71444758045
 10/22  24:00:00,798.160530793,96.5369833293,391.757868323,0.0,34.9616554283,113.312780494,554.31405815,531.238420392,5.66466996096,17.4109677973
 10/23  01:00:00,806.600906056,96.5369833293,382.397111241,0.0,46.0930336215,113.312780494,559.766572186,536.689848685,5.66466996096,17.4120535396
