Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 04/14  05:00:00,148.056444475,28.2156043223,14.6072514366,26.0336891139,12.3672932834,24.9413748627,184.584915857,179.612031827,4.9528840297,0.02
 04/14  06:00:00,202.605345285,29.1470759966,14.8643557889,25.0939498095,24.7345865669,70.7195625826,157.97424818,148.04848012,9.90576805939,0.02
 04/14  07:00:00,214.726494362,29.2660149179,14.8836675669,17.6132262101,37.1018798503,92.3937384068,145.032218191,126.517269269,9.90576805939,8.60918086253
 04/14  08:00:00,210.376471871,29.3359954914,16.5189488092,13.6858537872,37.1018798503,104.434947198,124.998214972,115.072446913,9.90576805939,0.02
 04/14  09:00:00,224.493124221,29.3936346762,19.8563063075,9.94552943927,37.1018798503,116.476155989,118.833472041,108.907703982,9.90576805939,0.02
 04/14  10:00:00,238.577577175,29.4545660991,21.9205490167,7.0227393504,37.1018798503,116.476155989,122.244271729,103.701384265,9.90576805939,8.63711940511
 04/14  11:00:00,239.106373842,29.5348817229,22.8224109938,4.95134844004,37.1018798503,116.476155989,118.403396629,99.8587640849,9.90576805939,8.63886448489
 04/14  12:00:00,227.416178096,29.6786363628,23.8431087865,3.79663835292,37.1018798503,104.434947198,106.358310833,96.432542774,9.90576805939,0.02
 04/14  13:00:00,235.270635505,29.9280018805,25.0059423242,2.36329390896,37.1018798503,116.476155989,112.001431027,93.456801864,9.90576805939,8.63886110356
 04/14  14:00:00,236.215879457,30.0975707925,25.5029473054,1.32922496319,37.1018798503,116.476155989,101.504081394,91.5783133346,9.90576805939,0.02
 04/14  15:00:00,234.84144053,30.15512838,25.5090896247,0.727979481818,37.1018798503,116.476155989,109.591355852,91.0503666549,9.90576805939,8.63522113748
 04/14  16:00:00,233.099575496,30.2309733031,26.8918988841,0.421382329785,37.1018798503,116.476155989,100.230545094,90.3047770342,9.90576805939,0.02
