Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 03/15  09:00:00,242.292041488,28.8195604772,0.0112245271532,0.0,62.886420148,41.4019203762,232.452502564,220.780043257,10.5075,1.16495930754
 03/15  10:00:00,233.292249535,28.8195604772,0.0,0.0,62.886420148,41.4019203762,204.882247098,193.209567076,10.5075,1.16518002177
 03/15  11:00:00,263.944500565,28.8195604772,0.252833486586,0.0,62.886420148,41.4019203762,174.095347384,162.422325809,10.5075,1.16552157483
 03/15  12:00:00,245.42595245,28.8195604772,0.483155727276,0.0,62.886420148,41.4019203762,163.296898048,150.478272852,10.5075,2.31112519613
 03/15  13:00:00,241.713285311,28.8195604772,0.547029090403,0.0,62.886420148,41.4019203762,159.89453035,148.221538494,10.5075,1.16549185583
 03/15  14:00:00,236.80794089,28.8195604772,0.521469958554,0.0,62.886420148,41.4019203762,163.110278994,151.437535371,10.5075,1.16524362286
 03/15  15:00:00,233.532019171,28.8195604772,0.498395836284,0.0,62.886420148,41.4019203762,165.868245779,154.195443742,10.5075,1.16530203697
 03/15  16:00:00,233.638489582,28.8195604772,0.303898753427,0.0,62.886420148,41.4019203762,187.594990015,175.922310125,10.5075,1.16517988942
 03/15  17:00:00,231.67634739,28.8195604772,0.166420024121,0.0,62.886420148,41.4019203762,205.462097308,192.644044123,10.5075,2.31055318477
 03/15  18:00:00,228.088751295,28.8195604772,0.0,0.0,41.9242800987,36.8599292233,215.482148409,204.976974418,9.34,1.16517399165
 03/15  19:00:00,216.205530424,28.8195604772,0.0,0.0,41.9242800987,36.8599292233,238.828469355,228.323546628,9.34,1.1649227271
 03/15  20:00:00,196.363661214,28.8195604772,0.0,0.0,34.9369000822,32.3179380704,254.907083519,246.714583519,8.1725,0.02
 03/15  21:00:00,139.150530491,28.8195604772,0.0,0.0,13.9747600329,18.6919646116,233.584790377,227.750038288,4.67,1.16475208849
 03/15  22:00:00,79.6969908555,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49949022541,0.0,2.335,1.16449022541
 03/15  23:00:00,115.323387673,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/15  24:00:00,84.116985323,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/16  01:00:00,77.6203012694,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49924692067,0.0,2.335,1.16424692067
 03/16  02:00:00,89.8889705074,12.3156826563,0.0,0.0,3.49369000822,9.08398230582,31.6452250388,29.2902250388,2.335,0.02
 03/16  03:00:00,89.9044223689,12.3156826563,0.0,0.0,3.49369000822,9.08398230582,34.1093576466,31.7543576466,2.335,0.02
 03/16  04:00:00,92.3355504681,8.2104551042,0.0,0.0,3.49369000822,9.08398230582,28.1286757964,24.6294302651,2.335,1.16424553135
 03/16  05:00:00,95.8887099414,12.4000670789,0.0,0.0,3.49369000822,9.08398230582,45.7944347358,43.4394347358,2.335,0.02
 03/16  06:00:00,137.951176179,28.8195604772,0.0,0.0,13.9747600329,18.6919646116,471.203509333,466.513509333,4.67,0.02
 03/16  07:00:00,143.355663637,28.8195604772,0.0,0.0,13.9747600329,18.6919646116,439.082148401,433.247607378,4.67,1.16454102274
 03/16  08:00:00,209.464898387,28.8195604772,0.0,0.0,34.9369000822,32.3179380704,403.871598925,395.679098925,8.1725,0.02
 03/16  09:00:00,233.358320965,28.8195604772,0.0,0.0,62.886420148,41.4019203762,364.711342016,353.03893064,10.5075,1.16491137594
 03/16  10:00:00,223.63366685,28.8195604772,0.0,0.0,62.886420148,41.4019203762,338.661819438,326.989312812,10.5075,1.16500662566
 03/16  11:00:00,254.617327334,28.8195604772,0.0,0.0,62.886420148,41.4019203762,309.889241601,297.070842693,10.5075,2.31089890833
 03/16  12:00:00,234.242525153,28.8195604772,0.0,0.0,62.886420148,41.4019203762,287.549058848,275.875912462,10.5075,1.16564638533
 03/16  13:00:00,230.870684836,28.8195604772,0.0,0.0,62.886420148,41.4019203762,273.1182342,260.29991875,10.5075,2.31081544986
 03/16  14:00:00,227.094374167,28.8195604772,0.0,0.0,62.886420148,41.4019203762,263.685340543,252.012413179,10.5075,1.16542736467
 03/16  15:00:00,223.668263026,28.8195604772,0.0,0.0,62.886420148,41.4019203762,251.998969708,240.326290778,10.5075,1.16517892962
 03/16  16:00:00,223.677849397,28.8195604772,0.0,0.0,62.886420148,41.4019203762,254.092212469,242.419387524,10.5075,1.16532494448
 03/16  17:00:00,223.648776012,28.8195604772,0.0,0.0,62.886420148,41.4019203762,263.498754463,251.826034106,10.5075,1.1652203565
 03/16  18:00:00,223.21169071,28.8195604772,0.0,0.0,41.9242800987,36.8599292233,274.37647808,263.87125554,9.34,1.16522254028
 03/16  19:00:00,213.688677374,28.8195604772,0.0,0.0,41.9242800987,36.8599292233,290.299848441,279.795012861,9.34,1.16483558027
 03/16  20:00:00,195.498278539,28.8195604772,0.0,0.0,34.9369000822,32.3179380704,302.899897318,293.562472855,8.1725,1.16492446339
 03/16  21:00:00,138.80798712,28.8195604772,0.0,0.0,13.9747600329,18.6919646116,285.784429303,279.949749712,4.67,1.16467959106
 03/16  22:00:00,79.1651743558,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/16  23:00:00,115.129844905,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49932378855,0.0,2.335,1.16432378855
 03/16  24:00:00,83.9585615772,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/17  01:00:00,89.5792756074,12.3156826563,0.0,0.0,3.49369000822,9.08398230582,35.547113183,33.192113183,2.335,0.02
 03/17  02:00:00,89.6135413191,12.3156826563,0.0,0.0,3.49369000822,9.08398230582,42.0644145712,38.5651050285,2.335,1.16430954275
 03/17  03:00:00,87.0918371541,9.83285401547,0.0,0.0,3.49369000822,9.08398230582,33.7299682837,31.3749682837,2.335,0.02
 03/17  04:00:00,115.546097457,15.9670695344,0.0,0.0,3.49369000822,9.08398230582,57.1362225741,54.7812225741,2.335,0.02
 03/17  05:00:00,117.214812914,17.4977146896,0.0,0.0,3.49369000822,9.08398230582,62.119329198,59.764329198,2.335,0.02
 03/17  06:00:00,154.401006021,28.8195604772,0.0,0.0,13.9747600329,18.6919646116,515.671538285,509.837247824,4.67,1.16429046062
 03/17  07:00:00,152.407968302,28.8195604772,0.0,0.0,13.9747600329,18.6919646116,478.291463003,473.601463003,4.67,0.02
 03/17  08:00:00,209.52651512,28.8195604772,0.0,0.0,34.9369000822,32.3179380704,438.319557682,428.982306836,8.1725,1.16475084627
 03/17  09:00:00,233.500572967,28.8195604772,0.0,0.0,62.886420148,41.4019203762,385.581873343,373.909452813,10.5075,1.16492053081
 03/17  10:00:00,223.646016467,28.8195604772,0.0,0.0,62.886420148,41.4019203762,350.238367648,338.565770106,10.5075,1.1650975417
 03/17  11:00:00,254.628340475,28.8195604772,0.0,0.0,62.886420148,41.4019203762,311.824081252,300.151218442,10.5075,1.16536281037
 03/17  12:00:00,234.417664083,28.8195604772,0.0,0.0,62.886420148,41.4019203762,284.518143887,271.699551393,10.5075,2.31109249411
 03/17  13:00:00,230.945720948,28.8195604772,0.0,0.0,62.886420148,41.4019203762,258.431747231,246.758605648,10.5075,1.16564158242
 03/17  14:00:00,227.352170102,28.8195604772,0.0,0.0,62.886420148,41.4019203762,238.741404237,227.06851273,10.5075,1.16539150789
 03/17  15:00:00,224.2637412,28.8195604772,0.0,0.0,62.886420148,41.4019203762,220.185379187,208.512690579,10.5075,1.16518860807
 03/17  16:00:00,224.402134816,28.8195604772,0.0,0.0,62.886420148,41.4019203762,216.462947822,203.64493431,10.5075,2.31051351163
 03/17  17:00:00,224.010399206,28.8195604772,0.0,0.0,62.886420148,41.4019203762,235.933811028,224.261222081,10.5075,1.16508894637
 03/17  18:00:00,223.390098145,28.8195604772,0.0,0.0,41.9242800987,36.8599292233,248.940573241,238.435506286,9.34,1.16506695448
 03/17  19:00:00,207.507625572,28.8195604772,0.0,0.0,41.9242800987,36.8599292233,257.30608994,246.801238545,9.34,1.16485139487
 03/17  20:00:00,189.689784447,28.8195604772,0.0,0.0,34.9369000822,32.3179380704,264.677321991,255.339891979,8.1725,1.16493001194
 03/17  21:00:00,134.238793769,28.8195604772,0.0,0.0,13.9747600329,18.6919646116,233.79595131,229.10595131,4.67,0.02
 03/17  22:00:00,79.5893499949,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49949467501,0.0,2.335,1.16449467501
 03/17  23:00:00,115.321416665,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/17  24:00:00,84.8598740817,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 03/18  01:00:00,75.5195612242,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91567934642,0.0,1.75125,1.16442934642
 03/18  02:00:00,79.4580661536,4.1052275521,0.0,0.0,3.49369000822,6.81298672936,10.5852103097,8.81396030966,1.75125,0.02
 03/18  03:00:00,87.8952404376,12.3156826563,0.0,0.0,3.49369000822,6.81298672936,27.7238437528,24.8082820985,1.75125,1.16431165422
 03/18  04:00:00,90.4326884013,8.2104551042,0.0,0.0,3.49369000822,6.81298672936,20.3141513459,18.5429013459,1.75125,0.02
 03/18  05:00:00,94.0734598631,12.3156826563,0.0,0.0,3.49369000822,6.81298672936,32.3054949883,30.5342449883,1.75125,0.02
 03/18  06:00:00,124.13138223,28.8195604772,0.0,0.0,6.98738001645,14.1499734587,427.772215371,423.10542354,3.5025,1.16429183167
 03/18  07:00:00,126.479287579,28.8195604772,0.0,0.0,6.98738001645,14.1499734587,391.008759902,387.486259902,3.5025,0.02
 03/18  08:00:00,182.459986236,28.8195604772,0.0,0.0,20.9621400493,23.2339557645,362.018676406,355.016398395,5.8375,1.16477801049
 03/18  09:00:00,200.370976004,28.8195604772,0.0,0.0,41.9242800987,36.8599292233,326.157884348,315.653118245,9.34,1.16476610285
 03/18  10:00:00,226.066413381,28.8195604772,0.0,0.0,62.886420148,41.4019203762,298.847029471,287.174476047,10.5075,1.16505342444
 03/18  11:00:00,257.002521481,28.8195604772,0.0,0.0,62.886420148,41.4019203762,283.192374798,271.519360576,10.5075,1.16551422175
 03/18  12:00:00,237.319824068,28.8195604772,0.0,0.0,62.886420148,41.4019203762,271.727646428,258.909156443,10.5075,2.3109899855
 03/18  13:00:00,234.297122132,28.8195604772,0.0,0.0,62.886420148,41.4019203762,261.779045926,250.106113467,10.5075,1.16543245984
 03/18  14:00:00,230.390836008,28.8195604772,0.0,0.0,62.886420148,41.4019203762,261.036492614,249.363824215,10.5075,1.16516839879
 03/18  15:00:00,227.014022224,28.8195604772,0.0,0.0,62.886420148,41.4019203762,256.217066559,244.544244246,10.5075,1.16532231329
 03/18  16:00:00,227.078939118,28.8195604772,0.0,0.0,62.886420148,41.4019203762,251.585199357,239.912509602,10.5075,1.16518975569
 03/18  17:00:00,227.042510114,28.8195604772,0.0,0.0,62.886420148,41.4019203762,255.510503591,242.69251607,10.5075,2.3104875217
 03/18  18:00:00,211.229356927,28.8195604772,0.0,0.0,34.9369000822,32.3179380704,276.695527252,267.357800008,8.1725,1.16522724437
 03/18  19:00:00,171.585266033,28.8195604772,0.0,0.0,20.9621400493,23.2339557645,295.780863102,288.778352321,5.8375,1.16501078129
 03/18  20:00:00,167.851701971,28.8195604772,0.0,0.0,20.9621400493,23.2339557645,309.984224675,304.126724675,5.8375,0.02
 03/18  21:00:00,124.96517338,28.8195604772,0.0,0.0,6.98738001645,14.1499734587,285.987920743,281.320722231,3.5025,1.16469851192
 03/18  22:00:00,77.3187586999,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91580158762,0.0,1.75125,1.16455158762
 03/18  23:00:00,112.989280889,0.0,0.0,0.0,3.49369000822,6.81298672936,1.77125,0.0,1.75125,0.02
 03/18  24:00:00,81.7991243093,0.0,0.0,0.0,3.49369000822,6.81298672936,2.91569557079,0.0,1.75125,1.16444557079
 03/19  01:00:00,79.5640463498,4.1052275521,0.0,0.0,3.49369000822,6.81298672936,10.6150448625,8.84379486255,1.75125,0.02
 03/19  02:00:00,87.911536695,12.3156826563,0.0,0.0,3.49369000822,6.81298672936,27.9991460343,26.2278960343,1.75125,0.02
 03/19  03:00:00,83.7399439451,8.2104551042,0.0,0.0,3.49369000822,6.81298672936,23.8368832935,20.9213012921,1.75125,1.16433200142
 03/19  04:00:00,94.5820728033,12.6532203465,0.0,0.0,3.49369000822,6.81298672936,38.4209565676,36.6497065676,1.75125,0.02
 03/19  05:00:00,94.2073008929,12.6532203465,0.0,0.0,3.49369000822,6.81298672936,40.0742491416,38.3029991416,1.75125,0.02
 03/19  06:00:00,123.915889975,28.8195604772,0.0,0.0,6.98738001645,14.1499734587,500.562932361,495.896120489,3.5025,1.16431187169
 03/19  07:00:00,126.086748853,28.8195604772,0.0,0.0,6.98738001645,14.1499734587,465.862608674,462.340108674,3.5025,0.02
 03/19  08:00:00,154.710520752,28.8195604772,0.0,0.0,6.98738001645,14.1499734587,410.417227099,405.750250987,3.5025,1.16447611165
 03/19  09:00:00,127.153534975,28.8195604772,0.0,0.0,6.98738001645,14.1499734587,386.625345192,383.102845192,3.5025,0.02
 03/19  10:00:00,161.976823324,28.8195604772,0.0,0.0,27.9495200658,27.7759469175,338.493142099,330.323413707,7.005,1.16472839162
 03/19  11:00:00,193.437772542,28.8195604772,0.0,0.0,27.9495200658,27.7759469175,307.418356865,299.248560508,7.005,1.16479635737
 03/19  12:00:00,200.989661196,28.8195604772,0.0,0.0,41.9242800987,36.8599292233,262.844725616,252.339691032,9.34,1.16503458356
 03/19  13:00:00,198.75446774,28.8195604772,0.0,0.0,41.9242800987,36.8599292233,237.550507997,227.045529995,9.34,1.16497800234
 03/19  14:00:00,195.343427789,28.8195604772,0.0,0.0,41.9242800987,36.8599292233,215.809056952,205.304212282,9.34,1.16484467051
 03/19  15:00:00,192.271750495,28.8195604772,0.0,0.0,41.9242800987,36.8599292233,197.161695064,187.801695064,9.34,0.02
 03/19  16:00:00,192.48994354,28.8195604772,0.0,0.0,41.9242800987,36.8599292233,188.570089628,178.065037856,9.34,1.16505177202
 03/19  17:00:00,164.29949813,28.8195604772,0.0,0.0,27.9495200658,27.7759469175,206.007659994,197.837718622,7.005,1.1649413725
