Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 05/11  24:00:00,166.739573759,30.865802336,54.2718195562,0.0,25.5240853573,30.610668775,206.071557579,59.1339373744,3.33212,143.605500205
 05/12  01:00:00,152.556884174,30.865802336,47.4432914663,0.0,19.418418834,29.3649097162,176.422057863,62.6391902606,3.33212,110.450747602
 05/12  02:00:00,140.901329343,30.865802336,43.7035418885,0.0,12.7620426787,28.1191506574,172.253504829,60.5833710269,3.33212,108.338013802
 05/12  03:00:00,139.182333275,30.865802336,41.9859509325,0.0,12.7620426787,28.1191506574,165.803880959,54.139636503,3.33212,108.332124456
 05/12  04:00:00,149.536800942,32.4685608289,43.5279921077,0.0,12.7620426787,28.1191506574,188.796213001,46.3687634006,3.33212,139.095329601
 05/12  05:00:00,174.413729227,31.6671815824,52.7242134856,0.0,25.5240853573,30.610668775,303.089648152,40.154423138,8.3303,254.604925014
 05/12  06:00:00,306.178789805,34.712422719,89.1221568212,0.0,51.0481707146,78.1489452969,475.432871719,33.0224153198,16.6606,425.749856399
 05/12  07:00:00,392.62664782,35.6879759496,117.193864267,0.0,64.3609230253,109.708623606,631.05763516,35.2357794618,24.9909,570.830955699
 05/12  08:00:00,328.209530796,35.7000364169,95.5925951585,0.0,51.0481707146,80.7689615957,500.387715166,26.9403364773,33.3212,440.126178689
 05/12  09:00:00,327.624922797,36.2450240763,123.299888625,0.0,51.0481707146,71.0224615957,416.882603914,16.5249014105,66.8089,333.548802503
 05/12  10:00:00,282.449790237,36.3371285099,126.495511267,0.0,32.1804615127,65.7244621605,354.272525502,12.5018298334,83.4695,258.301195669
 05/12  11:00:00,282.781437201,36.3927535971,125.839283206,0.0,32.1804615127,65.7244621605,287.174667062,7.65824239851,83.4695,196.046924664
 05/12  12:00:00,295.155054195,36.4371505593,138.572738781,0.0,32.1804615127,65.7244621605,279.100650116,4.07126137846,83.4695,191.559888737
 05/12  13:00:00,290.117312065,36.4708030491,142.900585948,0.0,32.1804615127,55.9779621605,271.21999505,3.58336050189,75.1392,192.497434548
 05/12  14:00:00,290.404319205,36.5040871141,142.639473999,0.0,32.1804615127,55.9779621605,258.658975417,3.75759864055,66.8089,188.092476776
 05/12  15:00:00,290.735042296,36.5351101247,142.449787312,0.0,32.1804615127,55.9779621605,266.977589555,3.77754880978,75.1392,188.060840746
 05/12  16:00:00,320.187133233,36.3255107804,142.477641286,0.0,32.1804615127,60.9114621605,239.673791282,1.74372697274,91.7998,146.130264309
 05/12  17:00:00,354.419669313,35.8293686686,142.14128677,0.0,32.1804615127,77.5397301883,277.749746689,4.03288332091,49.9818,223.735063368
 05/12  18:00:00,405.428965589,35.8956029593,138.964678774,0.0,77.122965704,86.2600435998,448.52282994,4.81282817483,49.9818,393.728201765
 05/12  19:00:00,406.839425769,35.8705281727,129.049611709,0.0,102.647051061,80.1663183927,339.589911173,12.9708957734,33.3212,293.2978154
 05/12  20:00:00,396.430412039,35.8297373443,83.3892101303,0.0,115.40909374,92.7192997104,359.760591233,34.2492720952,33.3212,292.190119137
 05/12  21:00:00,402.84616501,35.8762439305,113.312442251,0.0,102.647051061,94.1340635361,513.734326106,53.8358225491,24.9909,434.907603557
 05/12  22:00:00,323.270342789,35.9245918843,99.9908811158,0.0,77.122965704,65.871452062,408.71775408,70.0912582357,16.6606,321.965895844
 05/12  23:00:00,229.182021662,35.8495631953,74.157211813,0.0,38.286128036,48.4199368926,269.592672956,81.9505655865,8.3303,179.311807369
 05/12  24:00:00,174.895814544,30.865802336,62.3070785874,0.0,25.5240853573,30.610668775,220.637185558,71.5683648114,3.33212,145.736700747
 05/13  01:00:00,170.886530734,30.865802336,56.1160096497,0.0,27.7269238854,30.610668775,175.0585722,63.4178360199,3.33212,108.30861618
 05/13  02:00:00,150.54286111,33.2699400754,50.8958533848,0.0,12.7620426787,28.1191506574,168.823161056,57.1900828635,3.33212,108.300958193
 05/13  03:00:00,145.106106519,30.865802336,47.8541702967,0.0,12.7620426787,28.1191506574,162.112103438,50.493225076,3.33212,108.286758362
 05/13  04:00:00,154.853742646,33.2699400754,48.7102215325,0.0,12.7620426787,28.1191506574,191.950330624,42.9620109878,3.33212,145.656199636
 05/13  05:00:00,157.338882313,32.4685608289,50.856797253,0.0,12.7620426787,28.1191506574,224.562639491,37.0670449396,8.3303,179.165294552
 05/13  06:00:00,247.514855894,33.8709745102,64.5209856387,0.0,42.6918050922,54.3732441037,296.386980857,30.6039121302,16.6606,249.122468727
 05/13  07:00:00,325.138942469,35.8111943092,96.1379778771,0.0,42.6918050922,86.1019271793,494.354823136,37.6873724194,24.9909,431.676550717
 05/13  08:00:00,401.560387495,35.6857122497,131.478977035,0.0,57.6566862989,112.030105488,678.236129388,38.283089962,33.3212,606.631839426
 05/13  09:00:00,349.764998004,36.2471020389,125.944045915,0.0,57.6566862989,83.6599452969,527.695876354,22.8986739844,66.8089,437.98830237
 05/13  10:00:00,283.842961561,36.3399975085,114.015386529,0.0,42.6918050922,68.9656133826,428.363022903,15.5371843162,83.4695,329.356338587
 05/13  11:00:00,241.555524319,36.3940768765,80.3310888143,0.0,34.9340096728,67.7198543238,366.860516345,21.0501878792,83.4695,262.340828465
 05/13  12:00:00,216.399181103,36.4312782097,56.2017490002,0.0,34.9340096728,67.7198543238,305.255986305,25.5672745469,83.4695,196.219211758
 05/13  13:00:00,211.642841812,36.4664883627,61.1630546792,0.0,34.9340096728,57.9733543238,291.416308271,27.1687955555,75.1392,189.108312716
 05/13  14:00:00,215.22901413,36.4974487913,64.7340477827,0.0,34.9340096728,57.9733543238,290.764720232,28.6242954962,66.8089,195.331524736
 05/13  15:00:00,222.557776841,36.5263256994,72.0243240433,0.0,34.9340096728,57.9733543238,293.211810477,29.5120179739,75.1392,188.560592503
 05/13  16:00:00,284.602721061,36.2261977811,104.883029767,0.0,34.9340096728,62.9068543238,266.751999453,24.9388372498,91.7998,150.013362204
 05/13  17:00:00,291.615531126,35.6931041029,84.7468788544,0.0,34.9340096728,72.2186844194,261.737025755,28.6530629632,49.9818,183.102162791
 05/13  18:00:00,354.826291516,35.7616346053,81.6562128457,0.0,87.0357390804,86.2600435998,313.975297261,39.318837017,49.9818,224.674660244
 05/13  19:00:00,371.924137198,35.6784367056,101.252359568,0.0,102.000620287,77.6748002752,380.305829063,54.6246520405,33.3212,292.359977023
 05/13  20:00:00,408.392126428,35.6740778147,112.440284878,0.0,102.000620287,88.9820225341,388.353318614,63.3708028497,33.3212,291.661315764
 05/13  21:00:00,400.04093921,35.6740778147,113.800865421,0.0,102.000620287,91.6425454185,386.362453535,70.6367726223,24.9909,290.734780913
 05/13  22:00:00,341.161967894,35.6740778147,108.117639987,0.0,87.0357390804,65.871452062,520.377131797,80.2426419279,16.6606,423.47388987
 05/13  23:00:00,239.115213368,35.6740778147,79.7469652472,0.0,42.6918050922,48.4199368926,360.726481382,102.638556447,8.3303,249.757624935
 05/13  24:00:00,177.768935382,30.865802336,62.9815247949,0.0,27.7269238854,30.610668775,224.945464844,78.1729636796,3.33212,143.440381164
 05/14  01:00:00,173.489216423,30.865802336,49.5282365533,0.0,34.4311606118,33.1021868926,177.802410414,66.0536535875,3.33212,108.416636827
 05/14  02:00:00,151.954992471,30.865802336,45.5019120408,0.0,19.466279405,30.610668775,169.029259358,55.7433862357,3.33212,109.953753122
 05/14  03:00:00,154.151653685,30.865802336,47.6892895674,0.0,19.466279405,30.610668775,163.979320619,47.3984208353,3.33212,113.248779784
 05/14  04:00:00,162.077010041,30.865802336,49.0356909685,0.0,19.466279405,30.610668775,183.226365013,40.9456878755,3.33212,138.948557137
 05/14  05:00:00,162.444702774,30.865802336,51.1230614628,0.0,19.466279405,30.610668775,225.141409282,35.7743684853,8.3303,181.036740796
 05/14  06:00:00,246.332655533,34.712422719,62.4633101665,0.0,42.6918050922,54.3732441037,302.783973852,31.6644446331,16.6606,254.458929218
 05/14  07:00:00,331.23932889,35.8966649969,92.8940274008,0.0,49.3960418185,88.5934452969,498.201915221,41.3595539584,24.9909,431.851461263
 05/14  08:00:00,400.055813056,35.7046747231,129.908812644,0.0,57.6566862989,112.030105488,676.652534049,39.5171790459,33.3212,603.814155003
 05/14  09:00:00,328.82894074,36.2596174033,114.345101183,0.0,50.9524495726,81.1684271793,539.14420667,34.3681864047,66.8089,437.967120265
 05/14  10:00:00,285.586283722,36.3856852715,115.946222608,0.0,42.6918050922,68.9656133826,432.923026228,22.5420870285,83.4695,326.911439199
 05/14  11:00:00,305.320947202,36.4488453744,138.612773928,0.0,38.286128036,68.9656133826,357.593757419,9.70136819554,83.4695,264.422889223
 05/14  12:00:00,307.832242645,36.4973144273,141.213661413,0.0,38.286128036,68.9656133826,275.064487526,3.15917002977,83.4695,188.435817496
 05/14  13:00:00,290.266996,36.4706319528,141.555759163,0.0,31.5818913096,56.727595265,274.333902798,3.77592848567,75.1392,195.418774312
 05/14  14:00:00,290.907363111,36.5001565521,141.250042025,0.0,31.5818913096,56.727595265,258.59405713,3.99326541542,66.8089,187.791891715
 05/14  15:00:00,292.073401903,36.5299774463,141.424129297,0.0,31.5818913096,56.727595265,267.189102755,4.2542793136,75.1392,187.795623442
 05/14  16:00:00,322.284925685,36.279321234,141.882673125,0.0,31.5818913096,61.661095265,242.09795009,4.31537055645,91.7998,145.982779533
 05/14  17:00:00,350.283778078,35.7946022578,142.789258651,0.0,31.5818913096,70.9729253606,236.737024799,6.83850211294,49.9818,179.916722686
 05/14  18:00:00,404.119939239,35.829762411,137.462928329,0.0,80.3315023541,83.7685254822,281.910455719,7.82880986819,49.9818,224.09984585
 05/14  19:00:00,411.009001052,35.77691215,138.822985232,0.0,102.000620287,77.6748002752,328.831025206,8.29447960689,33.3212,287.215345599
 05/14  20:00:00,424.838805961,35.7333059947,118.837814207,0.0,108.704857014,91.4735406516,339.765795896,19.8041232996,33.3212,286.640472596
 05/14  21:00:00,373.194835904,35.8477404164,96.0077774957,0.0,95.2963835608,89.1510273009,369.333128227,52.8991246183,24.9909,291.443103609
 05/14  22:00:00,333.597162031,35.8107221748,109.630639896,0.0,80.3315023541,63.3799339444,506.76175313,69.7960548205,16.6606,420.30509831
 05/14  23:00:00,246.978899157,35.7524877676,87.5577141075,0.0,42.6918050922,48.4199368926,333.689536351,79.223528716,8.3303,246.135707635
 05/14  24:00:00,196.222972516,30.865802336,72.1890097234,0.0,34.4311606118,33.1021868926,218.720616087,69.5987440659,3.33212,145.789752022
 05/15  01:00:00,166.770137098,30.865802336,61.5726535173,0.0,19.418418834,29.3649097162,175.094405554,63.5415310901,3.33212,108.220754464
 05/15  02:00:00,157.373000993,33.2699400754,57.7323116044,0.0,12.7620426787,28.1191506574,161.411592194,49.8590157873,3.33212,108.220456407
 05/15  03:00:00,152.329145581,31.6671815824,54.3002386629,0.0,12.7620426787,28.1191506574,156.657744269,45.1237471278,3.33212,108.201877142
 05/15  04:00:00,158.982272052,32.4685608289,53.669217922,0.0,12.7620426787,28.1191506574,185.325410691,43.1117499294,3.33212,138.881540762
 05/15  05:00:00,183.351660951,33.2699400754,63.5502637975,0.0,25.5240853573,30.610668775,295.233557734,37.5225932076,8.3303,249.380664526
 05/15  06:00:00,322.393931027,34.0713193218,106.659741132,0.0,51.0481707146,78.1489452969,472.669977976,29.1098740563,16.6606,426.89950392
 05/15  07:00:00,410.374610809,35.7292242034,135.820626444,0.0,64.3609230253,109.708623606,617.215799793,26.4260710854,24.9909,565.798828708
 05/15  08:00:00,361.760371188,35.744518172,129.698029404,0.0,51.0481707146,80.7689615957,483.87785734,16.9926683219,33.3212,433.563989018
 05/15  09:00:00,343.567746256,36.2557090833,138.82664145,0.0,51.0481707146,71.0224615957,402.364713822,8.92542831847,66.8089,326.630385504
 05/15  10:00:00,297.643626942,36.3545183092,141.30579475,0.0,32.1804615127,65.7244621605,346.85227702,5.9203456754,83.4695,257.462431344
 05/15  11:00:00,299.55160647,36.4299267031,142.216668708,0.0,32.1804615127,65.7244621605,282.1716685,3.08587157089,83.4695,195.61629693
 05/15  12:00:00,299.032604917,36.4921836766,142.21565074,0.0,32.1804615127,65.7244621605,274.365195613,2.59093004645,83.4695,188.304765567
 05/15  13:00:00,289.653157924,36.4890930574,142.397894093,0.0,32.1804615127,55.9779621605,266.067095311,2.96390577835,75.1392,187.963989533
 05/15  14:00:00,290.12533906,36.5217149602,142.70905187,0.0,32.1804615127,55.9779621605,257.678820889,3.20565937712,66.8089,187.664261512
 05/15  15:00:00,290.078058162,36.5513533662,142.806547974,0.0,32.1804615127,55.9779621605,266.042372586,3.24669874943,75.1392,187.656473837
 05/15  16:00:00,318.873776306,36.3093140791,142.699248079,0.0,32.1804615127,60.9114621605,239.25636058,1.54885468433,91.7998,145.907705896
 05/15  17:00:00,352.484211375,35.7799645682,141.891459566,0.0,32.1804615127,77.5397301883,270.334371581,4.43794112999,49.9818,215.914630451
 05/15  18:00:00,405.056886099,35.8172328488,140.630695285,0.0,77.122965704,86.2600435998,451.25848317,9.96792770961,49.9818,391.30875546
 05/15  19:00:00,401.775700307,35.773561041,127.269173452,0.0,102.647051061,80.1663183927,341.995565939,16.566499538,33.3212,292.107866401
 05/15  20:00:00,415.263568234,35.740146508,101.902948722,0.0,115.40909374,92.7192997104,355.100218669,30.7427087864,33.3212,291.036309883
 05/15  21:00:00,415.945645134,35.810952219,126.111734505,0.0,102.647051061,94.1340635361,490.708830301,40.9400887773,24.9909,424.777841524
 05/15  22:00:00,329.355269693,35.8730135072,106.081146351,0.0,77.122965704,65.871452062,399.272437866,59.6043386895,16.6606,323.007499176
 05/15  23:00:00,232.53747997,35.809823427,77.5093744559,0.0,38.286128036,48.4199368926,261.117537087,75.7979764133,8.3303,176.989260673
 05/15  24:00:00,178.574468756,30.865802336,65.9507259566,0.0,25.5240853573,30.610668775,209.909794152,63.0731414373,3.33212,143.504532715
 05/16  01:00:00,162.673609471,30.865802336,57.440825348,0.0,19.418418834,29.3649097162,169.471255904,57.9632756889,3.33212,108.175860215
