Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 06/26  15:00:00,308.063420936,30.0799211949,13.1889415963,0.0,62.886420148,41.4019203762,11.6725345197,0.0,10.5075,1.16503451968
 06/26  16:00:00,306.00584771,30.0799211949,12.7482807855,0.0,62.886420148,41.4019203762,11.6725321669,0.0,10.5075,1.16503216688
 06/26  17:00:00,300.82283884,30.0799211949,9.89602015086,0.0,62.886420148,41.4019203762,11.6725450014,0.0,10.5075,1.16504500137
 06/26  18:00:00,290.514594143,30.0799211949,6.56550629994,0.0,41.9242800987,36.8599292233,11.0693231539,0.56441866579,9.34,1.16490448813
 06/26  19:00:00,276.480785346,30.0799211949,4.19258387919,0.0,41.9242800987,36.8599292233,11.0510890964,0.546304388351,9.34,1.16478470806
 06/26  20:00:00,259.265728821,30.0799211949,2.97981294621,0.0,34.9369000822,32.3179380704,8.1925,0.0,8.1725,0.02
 06/26  21:00:00,188.882947234,30.0799211949,1.84705935342,0.0,13.9747600329,18.6919646116,5.83459795162,0.0,4.67,1.16459795162
 06/26  22:00:00,126.684919653,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/26  23:00:00,155.521191768,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49934170706,0.0,2.335,1.16434170706
 06/26  24:00:00,133.90939884,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/27  01:00:00,124.206957551,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/27  02:00:00,123.875036211,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49922757119,0.0,2.335,1.16422757119
 06/27  03:00:00,124.311471969,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/27  04:00:00,150.682519321,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/27  05:00:00,134.523090877,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49923534083,0.0,2.335,1.16423534083
 06/27  06:00:00,188.494381699,30.0799211949,0.709396824194,0.0,13.9747600329,18.6919646116,29.4093793577,24.7193793577,4.67,0.02
 06/27  07:00:00,197.651869743,30.0799211949,0.641192079944,0.0,13.9747600329,18.6919646116,64.37001221,59.68001221,4.67,0.02
 06/27  08:00:00,260.550916321,30.0799211949,1.46954252367,0.0,34.9369000822,32.3179380704,56.6562249691,47.3191119119,8.1725,1.16461305724
 06/27  09:00:00,290.171188485,30.0799211949,2.38360277775,0.0,62.886420148,41.4019203762,34.1844027289,22.5120905073,10.5075,1.16481222155
 06/27  10:00:00,285.355921762,30.0799211949,2.60947375856,0.0,62.886420148,41.4019203762,25.867033495,14.1946642908,10.5075,1.16486920421
 06/27  11:00:00,301.914276765,30.0799211949,2.51433566983,0.0,62.886420148,41.4019203762,28.7592693162,17.0864847337,10.5075,1.16528458255
 06/27  12:00:00,286.189015051,30.0799211949,2.26584883342,0.0,62.886420148,41.4019203762,37.4895146682,25.8167085627,10.5075,1.16530610551
 06/27  13:00:00,282.532511359,30.0799211949,2.18342807356,0.0,62.886420148,41.4019203762,40.3988474347,28.7261270055,10.5075,1.16522042915
 06/27  14:00:00,276.055424679,30.0799211949,2.18106393501,0.0,62.886420148,41.4019203762,39.7438513398,28.0711873948,10.5075,1.16516394508
 06/27  15:00:00,270.595134852,30.0799211949,2.10444990123,0.0,62.886420148,41.4019203762,42.1930461181,30.5204598708,10.5075,1.16508624725
 06/27  16:00:00,268.296755654,30.0799211949,1.97027050668,0.0,62.886420148,41.4019203762,48.0273533509,36.3547753047,10.5075,1.16507804622
 06/27  17:00:00,266.605609804,30.0799211949,1.94779060683,0.0,62.886420148,41.4019203762,48.7054418991,37.032856856,10.5075,1.16508504315
 06/27  18:00:00,261.253659702,30.0799211949,1.69681168383,0.0,41.9242800987,36.8599292233,53.8531220088,43.3481601276,9.34,1.16496188121
 06/27  19:00:00,239.625700456,30.0799211949,1.50330374094,0.0,41.9242800987,36.8599292233,67.8933468852,57.3884760127,9.34,1.16487087254
 06/27  20:00:00,221.005540058,30.0799211949,1.1999500466,0.0,34.9369000822,32.3179380704,76.2232594984,66.8859387563,8.1725,1.16482074214
 06/27  21:00:00,162.296229966,30.0799211949,0.398552374405,0.0,13.9747600329,18.6919646116,46.3988445206,41.7088445206,4.67,0.02
 06/27  22:00:00,107.733991523,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49942453828,0.0,2.335,1.16442453828
 06/27  23:00:00,140.168356894,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/27  24:00:00,113.693139037,0.0,0.0,0.0,3.49369000822,9.08398230582,2.355,0.0,2.335,0.02
 06/28  01:00:00,104.42127082,0.0,0.0,0.0,3.49369000822,9.08398230582,3.49927911457,0.0,2.335,1.16427911457
