Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 04/28  12:00:00,1272.87120935,103.277979448,339.959975458,0.0,243.2593065,310.10971186,475.952659163,350.968180582,70.808374512,54.1761040696
 04/28  13:00:00,1304.57712146,103.936114713,344.616922877,0.0,243.2593065,302.612436532,462.934462849,342.565232556,56.6466996096,63.7225306833
 04/28  14:00:00,1307.32714911,104.551874943,350.954930061,0.0,243.2593065,302.612436532,433.137967463,336.186343533,42.4850247072,54.4665992231
 04/28  15:00:00,1320.01089225,104.589012837,354.790211413,0.0,243.2593065,302.612436532,452.057078815,341.116197228,56.6466996096,54.2941819778
 04/28  16:00:00,1324.77484872,105.033588042,355.416537232,0.0,243.2593065,310.10971186,473.723048115,343.859543238,84.9700494144,44.8934554625
 04/28  17:00:00,1318.67630044,105.752945754,355.650821962,0.0,243.2593065,310.10971186,465.307319057,344.988010673,84.9700494144,35.3492589702
 04/28  18:00:00,1050.85588006,94.8185755774,355.301987598,0.0,166.938926447,199.110933808,459.351032964,348.00107244,84.9700494144,26.3799111089
 04/28  19:00:00,1047.84555702,94.8185755774,352.812167363,0.0,166.938926447,191.61365848,440.01239198,356.988307882,56.6466996096,26.3773844891
 04/28  20:00:00,899.024573191,94.8185755774,351.779392749,0.0,100.150657288,124.558693486,475.150318702,400.912051777,56.6466996096,17.5915673162
 04/28  21:00:00,864.570653366,94.8185755774,352.420258816,0.0,100.150657288,124.558693486,481.883143638,413.116920305,42.4850247072,26.2811986262
 04/28  22:00:00,808.975867925,94.8185755774,350.485788912,0.0,46.0930336215,124.558693486,479.560232496,433.717811688,28.3233498048,17.5190710035
 04/28  23:00:00,803.320943773,94.8185755774,348.848129413,0.0,46.0930336215,124.558693486,482.2615136,441.831838191,14.1616749024,26.2680005068
 04/28  24:00:00,779.914897751,94.8185755774,348.715625717,0.0,46.0930336215,113.312780494,471.032890124,447.848511459,5.66466996096,17.5197087048
 04/29  01:00:00,772.082471474,94.8185755774,349.359832474,0.0,46.0930336215,113.312780494,475.850941148,452.669678956,5.66466996096,17.5165922309
 04/29  02:00:00,773.215707146,94.8185755774,348.611685052,0.0,46.0930336215,113.312780494,489.024673024,457.093525743,5.66466996096,26.2664773198
 04/29  03:00:00,773.52488504,94.8185755774,346.055946864,0.0,46.0930336215,113.312780494,484.379152646,461.192883475,5.66466996096,17.5215992098
 04/29  04:00:00,767.692472695,94.8185755774,346.109093949,0.0,55.6251445156,113.312780494,476.295085577,453.112090012,5.66466996096,17.518325604
 04/29  05:00:00,757.894860257,94.8185755774,350.040077105,0.0,55.6251445156,113.312780494,495.472552368,455.041691732,14.1616749024,26.2691857333
 04/29  06:00:00,814.832494274,94.8185755774,351.531939556,0.0,65.1572554096,176.889270242,440.535851975,394.693367753,28.3233498048,17.5191344179
 04/29  07:00:00,940.870497963,95.1791456845,351.114946527,0.0,109.682768182,220.96816451,691.795600977,623.040393361,42.4850247072,26.2701829089
 04/29  08:00:00,953.664594218,95.1725061655,349.416467149,0.0,109.682768182,220.96816451,591.926363559,508.809644827,56.6466996096,26.4700191227
 04/29  09:00:00,1056.44380697,96.075909522,348.409866886,0.0,131.945524568,266.955817592,548.181208539,470.168227319,42.4850247072,35.5279565131
 04/29  10:00:00,1068.07064523,96.1972242006,351.019684925,0.0,131.945524568,274.45309292,568.758496218,453.228372765,70.808374512,44.7217489415
 04/29  11:00:00,1079.54362062,96.3386060324,354.645862279,0.0,131.945524568,274.45309292,544.930386999,437.059369354,70.808374512,37.062643133
 04/29  12:00:00,1057.04050391,96.5492499761,358.834815028,0.0,131.945524568,274.45309292,533.088232293,418.865786376,70.808374512,43.4140714048
 04/29  13:00:00,1066.33264431,96.7234918065,362.59384341,0.0,131.945524568,266.955817592,508.942924178,407.592224467,56.6466996096,44.7040001014
 04/29  14:00:00,1080.61210514,96.9114006685,364.961910462,0.0,131.945524568,266.955817592,482.128349123,394.941578795,42.4850247072,44.70174562
 04/29  15:00:00,972.682459655,94.8185755774,367.183926768,0.0,109.682768182,212.545889182,420.842327211,319.488739929,56.6466996096,44.7068876727
 04/29  16:00:00,963.924720332,94.8185755774,366.69933754,0.0,109.682768182,220.04316451,459.192918508,338.467698587,84.9700494144,35.7551705068
 04/29  17:00:00,915.878301157,94.8185755774,363.7438104,0.0,109.682768182,220.04316451,460.184918182,339.710194159,84.9700494144,35.5046746085
 04/29  18:00:00,877.720181084,94.8185755774,364.037466133,0.0,100.150657288,199.110933808,483.617871877,372.379279111,84.9700494144,26.2685433522
 04/29  19:00:00,874.870322621,94.8185755774,364.469047605,0.0,100.150657288,191.61365848,455.795483389,381.628764646,56.6466996096,17.5200191335
 04/29  20:00:00,762.179771126,94.8185755774,362.201225084,0.0,55.6251445156,124.558693486,504.457349957,430.29152506,56.6466996096,17.5191252876
 04/29  21:00:00,769.965052101,94.8185755774,359.930964821,0.0,55.6251445156,124.558693486,508.680099663,439.928129417,42.4850247072,26.2669455389
 04/29  22:00:00,771.822663641,94.8185755774,357.222047916,0.0,46.0930336215,124.558693486,504.221729961,458.381028342,28.3233498048,17.5173518137
 04/29  23:00:00,770.904198088,94.8185755774,354.874549316,0.0,46.0930336215,124.558693486,496.430980656,464.750665252,14.1616749024,17.5186405019
 04/29  24:00:00,755.675662322,94.8185755774,353.240313688,0.0,46.0930336215,113.312780494,501.69828708,469.763881499,5.66466996096,26.2697356197
 04/30  01:00:00,744.548686016,94.8185755774,352.397734035,0.0,34.9616554283,113.312780494,496.576103692,473.391979222,5.66466996096,17.5194545096
 04/30  02:00:00,745.752012079,94.8185755774,351.394083795,0.0,34.9616554283,113.312780494,509.677047293,477.743802782,5.66466996096,26.2685745505
